x	y	t	particle
636.263029493	663.466426068	16425000000.0	6
197.4118095	-690.3407417	0.0	7
166.88546336	-576.174093702	165909090.909	7
153.653834607	-526.184741549	331818181.818	7
143.752645864	-488.309158631	497727272.727	7
135.629053812	-456.761822418	663636363.636	7
128.679897203	-429.291862576	829545454.545	7
122.595892816	-404.741130173	995454545.455	7
117.193714855	-382.419462514	1161363636.36	7
112.354394617	-361.875672256	1327272727.27	7
107.995766217	-342.795177835	1493181818.18	7
104.05844738	-324.947951239	1659090909.09	7
100.498014889	-308.159482285	1825000000.0	7
97.2803265426	-292.293427604	1990909090.91	7
94.3785693772	-277.240666667	2156818181.82	7
91.771312433	-262.912084616	2322727272.73	7
89.4411771438	-249.233644318	2488636363.64	7
87.3739009669	-236.142916488	2654545454.55	7
85.5576613445	-223.586573324	2820454545.45	7
83.9825772719	-211.518540175	2986363636.36	7
82.6403334229	-199.898600583	3152272727.27	7
81.5238933681	-188.691331252	3318181818.18	7
80.6272769715	-177.86527429	3484090909.09	7
79.9453849259	-167.392284862	3650000000.0	7
79.4738597443	-157.247012942	3815909090.91	7
79.208972887	-147.406483812	3981818181.82	7
79.1475336945	-137.849758522	4147727272.73	7
79.2868142073	-128.557655017	4313636363.64	7
79.6244869552	-119.512517523	4479545454.55	7
80.1585729178	-110.698024673	4645454545.45	7
80.8873976907	-102.099028534	4811363636.36	7
81.8095546329	-93.7014196318	4977272727.27	7
82.9238732808	-85.492011551	5143181818.18	7
84.2293929065	-77.4584431103	5309090909.09	7
85.7253403131	-69.5890943872	5475000000.0	7
87.4111111789	-61.873013673	5640909090.91	7
89.2862548959	-54.2998532682	5806818181.82	7
91.3504621978	-46.8598121113	5972727272.73	7
93.6035547738	-39.5435832567	6138636363.64	7
96.0454759822	-32.3423045454	6304545454.55	7
98.6762815698	-25.2475113912	6470454545.45	7
101.496127334	-18.2510902531	6636363636.36	7
104.50525306	-11.3452345911	6802272727.27	7
107.703959053	-4.52240278764	6968181818.18	7
111.092573099	2.22471596216	7134090909.09	7
114.671407155	8.90322841958	7300000000.0	7
118.440704057	15.5200441939	7465909090.91	7
122.400578542	22.0818608298	7631818181.82	7
126.550961683	28.5951181424	7797727272.73	7
130.891562938	35.0659204287	7963636363.64	7
135.421869726	41.4999303214	8129545454.55	7
140.141206439	47.9022494866	8295454545.45	7
145.04887258	54.2773154887	8461363636.36	7
150.144367946	60.6288580098	8627272727.27	7
155.427690729	66.9599669038	8793181818.18	7
160.899663672	73.2733215401	8959090909.09	7
166.562208884	79.5716098068	9125000000.0	7
172.418464802	85.8581242034	9290909090.91	7
178.472628293	92.1374638337	9456818181.82	7
184.729422833	98.4162039942	9622727272.73	7
191.193146781	104.703331009	9788636363.64	7
197.866353013	111.010184289	9954545454.55	7
204.748359109	117.349656291	10120454545.5	7
211.833984663	123.734459142	10286363636.4	7
219.113118168	130.174515529	10452272727.3	7
226.571798397	136.673950382	10618181818.2	7
234.195241203	143.22869294	10784090909.1	7
241.972555407	149.826029316	10950000000.0	7
249.901939578	156.447177287	11115909090.9	7
257.99447733	163.072989404	11281818181.8	7
266.274778722	169.691644474	11447727272.7	7
274.777522318	176.306398159	11613636363.6	7
283.539833175	182.941299688	11779545454.5	7
292.590008537	189.642752865	11945454545.5	7
301.933943316	196.47429353	12111363636.4	7
311.543005954	203.50161569	12277272727.3	7
321.351304518	210.767448431	12443181818.2	7
331.272141176	218.264172941	12609090909.1	7
341.235375171	225.922228333	12775000000.0	7
351.229435292	233.630264411	12940909090.9	7
361.322773504	241.282579597	13106818181.8	7
371.653384997	248.831392603	13272727272.7	7
382.393584359	256.326201449	13438636363.6	7
393.696864406	263.936004354	13604545454.5	7
405.620724538	271.944613067	13770454545.5	7
418.029395147	280.676596422	13936363636.4	7
430.557177445	290.302403296	14102272727.3	7
442.790673545	300.614175987	14268181818.2	7
454.63222794	311.06759338	14434090909.1	7
466.486923489	321.156009922	14600000000.0	7
479.150612856	330.794560147	14765909090.9	7
493.632070822	340.658030601	14931818181.8	7
510.746222279	352.931706162	15097727272.7	7
528.688385253	372.475873982	15263636363.6	7
537.427891277	401.888543912	15429545454.5	7
529.762753823	429.621991017	15595454545.5	7
514.752077244	447.493845809	15761363636.4	7
499.597562781	458.241246486	15927272727.3	7
486.037157979	465.22726403	16093181818.2	7
474.076010518	470.283257107	16259090909.1	7
463.410801496	474.314262485	16425000000.0	7
195.0	-691.339746	0.0	8
134.90116531	-589.513789631	165909090.909	8
107.835799914	-545.357497978	331818181.818	8
86.9186623135	-512.154402063	497727272.727	8
69.1697210331	-484.710287007	663636363.636	8
53.4309613749	-461.004758795	829545454.545	8
39.106874126	-439.999061111	995454545.455	8
25.8425533009	-421.075055529	1161363636.36	8
13.405787628	-403.829484585	1327272727.27	8
1.63440243994	-387.981990929	1493181818.18	8
-9.59050343173	-373.328323311	1659090909.09	8
-20.359474474	-359.714233353	1825000000.0	8
-30.7436093844	-347.019871534	1990909090.91	8
-40.800182242	-335.149939097	2156818181.82	8
-50.5763471588	-324.027196027	2322727272.73	8
-60.1116692841	-313.588026181	2488636363.64	8
-69.4399087773	-303.77931277	2654545454.55	8
-78.5903099914	-294.556182487	2820454545.45	8
-87.5885551418	-285.880339359	2986363636.36	8
-96.4574829315	-277.718811889	3152272727.27	8
-105.217641588	-270.042992079	3318181818.18	8
-113.887719305	-262.827890019	3484090909.09	8
-122.484885167	-256.051547054	3650000000.0	8
-131.025062536	-249.694567574	3815909090.91	8
-139.523150735	-243.739742434	3981818181.82	8
-147.99320722	-238.171741813	4147727272.73	8
-156.448598758	-232.976862253	4313636363.64	8
-164.902127211	-228.142817802	4479545454.55	8
-173.366135542	-223.658565397	4645454545.45	8
-181.85259733	-219.514158847	4811363636.36	8
-190.373192911	-215.7006271	4977272727.27	8
-198.939376026	-212.209873918	5143181818.18	8
-207.562432446	-209.034598606	5309090909.09	8
-216.253540745	-206.168234522	5475000000.0	8
-225.023835629	-203.604906144	5640909090.91	8
-233.884490332	-201.339400249	5806818181.82	8
-242.846825158	-199.36714064	5972727272.73	8
-251.922446211	-197.68415655	6138636363.64	8
-261.123431321	-196.287016112	6304545454.55	8
-270.462530016	-195.172686851	6470454545.45	8
-279.953352241	-194.338304691	6636363636.36	8
-289.610463166	-193.780837885	6802272727.27	8
-299.449285882	-193.496637879	6968181818.18	8
-309.485682254	-193.481007293	7134090909.09	8
-319.735107301	-193.728001824	7300000000.0	8
-330.211462086	-194.230740009	7465909090.91	8
-340.925909438	-194.982675216	7631818181.82	8
-351.886463023	-195.979984418	7797727272.73	8
-363.099448769	-197.224850774	7963636363.64	8
-374.573955859	-198.728479978	8129545454.55	8
-386.329645448	-200.511788293	8295454545.45	8
-398.406738284	-202.601204318	8461363636.36	8
-410.874865595	-205.017386696	8627272727.27	8
-423.834912162	-207.756228779	8793181818.18	8
-437.404791189	-210.76550467	8959090909.09	8
-451.678827671	-213.930541252	9125000000.0	8
-466.662697556	-217.099271213	9290909090.91	8
-482.228716938	-220.179307346	9456818181.82	8
-498.182585419	-223.279189036	9622727272.73	8
-514.486908504	-226.77061463	9788636363.64	8
-531.580803766	-231.161631797	9954545454.55	8
-550.795477732	-236.69192555	10120454545.5	8
-574.896901796	-241.998379076	10286363636.4	8
-606.303773447	-240.000027073	10452272727.3	8
-635.036992234	-220.10590852	10618181818.2	8
-646.752383215	-191.821736603	10784090909.1	8
-647.111405063	-167.79729671	10950000000.0	8
-643.56535413	-149.010191904	11115909090.9	8
-639.058509236	-133.768363414	11281818181.8	8
-634.529908356	-120.775318635	11447727272.7	8
-630.246954285	-109.248660069	11613636363.6	8
-626.257772823	-98.7274346329	11779545454.5	8
-622.542201949	-88.9349498405	11945454545.5	8
-619.063603337	-79.699945976	12111363636.4	8
-615.786337577	-70.9124032786	12277272727.3	8
-612.680792792	-62.4984972691	12443181818.2	8
-609.723899981	-54.4061987992	12609090909.1	8
-606.898166444	-46.596899941	12775000000.0	8
-604.190396318	-39.0405089124	12940909090.9	8
-601.59052831	-31.7125582011	13106818181.8	8
-599.090714069	-24.5924855085	13272727272.7	8
-596.684639914	-17.6625937084	13438636363.6	8
-594.367051268	-10.9074040317	13604545454.5	8
-592.133430671	-4.31323547092	13770454545.5	8
-589.979785991	2.13208557067	13936363636.4	8
-587.902513878	8.43943878034	14102272727.3	8
-585.89831286	14.6185776984	14268181818.2	8
-583.964128267	20.678267762	14434090909.1	8
-582.097116725	26.6264040253	14600000000.0	8
-580.294622441	32.4701133205	14765909090.9	8
-578.554160224	38.2158440494	14931818181.8	8
-576.873402416	43.8694451415	15097727272.7	8
-575.250167717	49.4362356054	15263636363.6	8
-573.682411322	54.9210655899	15429545454.5	8
-572.16821548	60.328369859	15595454545.5	8
-570.705780794	65.6622148679	15761363636.4	8
-569.293417525	70.9263395071	15927272727.3	8
-567.929537649	76.1241907524	16093181818.2	8
-566.612647051	81.2589547787	16259090909.1	8
-565.341338374	86.3335841234	16425000000.0	8
192.9289322	-692.9289322	0.0	9
107.617678412	-610.738920425	165909090.909	9
68.9064275122	-575.819102497	331818181.818	9
38.7997347703	-549.954758291	497727272.727	9
13.090310169	-528.887310277	663636363.636	9
-9.85621708117	-510.957490465	829545454.545	9
-30.8802850998	-495.310659944	995454545.455	9
-50.4828676564	-481.437169303	1161363636.36	9
-68.9918762355	-469.003674524	1327272727.27	9
-86.636448603	-457.777662372	1493181818.18	9
-103.584694152	-447.589017527	1659090909.09	9
-119.96472615	-438.308558683	1825000000.0	9
-135.877225427	-429.835185774	1990909090.91	9
-151.403363788	-422.087752314	2156818181.82	9
-166.61002877	-414.999688975	2322727272.73	9
-181.553395695	-408.515313341	2488636363.64	9
-196.281449023	-402.587212597	2654545454.55	9
-210.835807209	-397.174335542	2820454545.45	9
-225.253078631	-392.240563094	2986363636.36	9
-239.565889443	-387.753609963	3152272727.27	9
-253.803679283	-383.684159667	3318181818.18	9
-267.993328532	-380.005164928	3484090909.09	9
-282.159662601	-376.691265225	3650000000.0	9
-296.325865411	-373.718285328	3815909090.91	9
-310.513822009	-371.062789856	3981818181.82	9
-324.744409369	-368.701668122	4147727272.73	9
-339.037744614	-366.611731839	4313636363.64	9
-353.413396672	-364.7693071	4479545454.55	9
-367.890563773	-363.149805146	4645454545.45	9
-382.488216072	-361.727255804	4811363636.36	9
-397.225200891	-360.473787337	4977272727.27	9
-412.120307971	-359.359031673	5143181818.18	9
-427.192291891	-358.349429948	5309090909.09	9
-442.459836335	-357.407381102	5475000000.0	9
-457.941424839	-356.490142576	5640909090.91	9
-473.655015288	-355.548412601	5806818181.82	9
-489.617299544	-354.524440758	5972727272.73	9
-505.842176824	-353.349657171	6138636363.64	9
-522.337970235	-351.942053141	6304545454.55	9
-539.102687525	-350.203827608	6470454545.45	9
-556.117062008	-348.020685348	6636363636.36	9
-573.335637401	-345.264387001	6802272727.27	9
-590.677554841	-341.800808263	6968181818.18	9
-608.020355032	-337.504478353	7134090909.09	9
-625.201122827	-332.278312544	7300000000.0	9
-642.028204366	-326.073875597	7465909090.91	9
-658.303033667	-318.904999592	7631818181.82	9
-673.846516356	-310.848911739	7797727272.73	9
-688.52165274	-302.033868887	7963636363.64	9
-702.245799367	-292.617961226	8129545454.55	9
-714.990890359	-282.766492556	8295454545.45	9
-726.774560287	-272.633955809	8461363636.36	9
-737.647081573	-262.353180614	8627272727.27	9
-747.678297603	-252.031177052	8793181818.18	9
-756.946930627	-241.749666553	8959090909.09	9
-765.532996608	-231.568172272	9125000000.0	9
-773.513044593	-221.52805306	9290909090.91	9
-780.957570734	-211.656512078	9456818181.82	9
-787.929920253	-201.970105401	9622727272.73	9
-794.486114384	-192.477604029	9788636363.64	9
-800.675201784	-183.182223153	9954545454.55	9
-806.539869522	-174.083306013	10120454545.5	9
-812.117148259	-165.177567689	10286363636.4	9
-817.439127448	-156.460000717	10452272727.3	9
-822.533620397	-147.92452359	10618181818.2	9
-827.424765089	-139.564440765	10784090909.1	9
-832.133550809	-131.372764471	10950000000.0	9
-836.678273608	-123.342436766	11115909090.9	9
-841.074925889	-115.466479642	11281818181.8	9
-845.337527939	-107.738093998	11447727272.7	9
-849.478408806	-100.150722889	11613636363.6	9
-853.5084442	-92.698087589	11779545454.5	9
-857.437257689	-85.3742074915	11945454545.5	9
-861.273391177	-78.1734064621	12111363636.4	9
-865.024449366	-71.0903115921	12277272727.3	9
-868.697222569	-64.1198459305	12443181818.2	9
-872.297791355	-57.2572176923	12609090909.1	9
-875.831615828	-50.4979075181	12775000000.0	9
-879.303611874	-43.8376542628	12940909090.9	9
-882.718217065	-37.2724406943	13106818181.8	9
-886.079447137	-30.7984790073	13272727272.7	9
-889.390944333	-24.412196138	13438636363.6	9
-892.656020148	-18.1102206738	13604545454.5	9
-895.877691493	-11.88936926	13770454545.5	9
-899.058713146	-5.74663475831	13936363636.4	9
-902.201605298	0.320825713731	14102272727.3	9
-905.308678085	6.31570156978	14268181818.2	9
-908.382052967	12.2405388405	14434090909.1	9
-911.423681583	18.0977496999	14600000000.0	9
-914.435362443	23.8896213296	14765909090.9	9
-917.418755601	29.618323937	14931818181.8	9
-920.375395694	35.2859183414	15097727272.7	9
-923.306703633	40.894363073	15263636363.6	9
-926.213996871	46.4455208103	15429545454.5	9
-929.098498611	51.9411644266	15595454545.5	9
-931.961346093	57.3829825656	15761363636.4	9
-934.803597979	62.77258484	15927272727.3	9
-937.626241034	68.1115066371	16093181818.2	9
-940.430196024	73.4012135438	16259090909.1	9
-943.216323146	78.643105525	16425000000.0	9
191.339746	-695.0	0.0	10
86.9707602521	-638.241380185	165909090.909	10
39.6989919555	-615.095580367	331818181.818	10
2.98232280413	-598.441294179	497727272.727	10
-28.3294892489	-585.239028301	663636363.636	10
-56.2347847629	-574.29745756	829545454.545	10
-81.7592264659	-564.998227093	995454545.455	10
-105.512492103	-556.968920817	1161363636.36	10
-127.892088926	-549.962893124	1327272727.27	10
-149.174333666	-543.805434303	1493181818.18	10
-169.560562263	-538.366326533	1659090909.09	10
-189.202869895	-533.544496989	1825000000.0	10
-208.219466895	-529.258822678	1990909090.91	10
-226.704351509	-525.442309774	2156818181.82	10
-244.73366993	-522.038244196	2322727272.73	10
-262.370045961	-518.997552742	2488636363.64	10
-279.665612514	-516.276939775	2654545454.55	10
-296.664189331	-513.837535232	2820454545.45	10
-313.402871639	-511.643896378	2986363636.36	10
-329.913209439	-509.663256946	3152272727.27	10
-346.222091345	-507.864956574	3318181818.18	10
-362.3524103	-506.220005616	3484090909.09	10
-378.323567304	-504.700753883	3650000000.0	10
-394.151853201	-503.280641717	3815909090.91	10
-409.850733386	-501.934021753	3981818181.82	10
-425.431060098	-500.636040231	4147727272.73	10
-440.901228908	-499.362572578	4313636363.64	10
-456.267294448	-498.090209312	4479545454.55	10
-471.53305901	-496.796289618	4645454545.45	10
-486.700141436	-495.458981375	4811363636.36	10
-501.768051762	-494.057402517	4977272727.27	10
-516.734268533	-492.571782156	5143181818.18	10
-531.594338309	-490.983653545	5309090909.09	10
-546.342007422	-489.276070814	5475000000.0	10
-560.96939547	-487.43383431	5640909090.91	10
-575.467209967	-485.443713338	5806818181.82	10
-589.82500838	-483.294649257	5972727272.73	10
-604.031502719	-480.977919913	6138636363.64	10
-618.074893513	-478.487249337	6304545454.55	10
-631.943223452	-475.818857949	6470454545.45	10
-645.624734708	-472.971438572	6636363636.36	10
-659.108207455	-469.946058314	6802272727.27	10
-672.383265987	-466.745995761	6968181818.18	10
-685.440641382	-463.376518658	7134090909.09	10
-698.272374551	-459.844615291	7300000000.0	10
-710.871955271	-456.158701539	7465909090.91	10
-723.234402534	-452.328313202	7631818181.82	10
-735.35628315	-448.363800317	7797727272.73	10
-747.23567751	-444.276039253	7963636363.64	10
-758.872104922	-440.076172103	8129545454.55	10
-770.266414104	-435.775374115	8295454545.45	10
-781.420650646	-431.384659664	8461363636.36	10
-792.337912504	-426.914725196	8627272727.27	10
-803.022200688	-422.37582604	8793181818.18	10
-813.478269913	-417.777685981	8959090909.09	10
-823.711481121	-413.129438423	9125000000.0	10
-833.727677827	-408.439586786	9290909090.91	10
-843.533058766	-403.715991061	9456818181.82	10
-853.134072958	-398.965868068	9622727272.73	10
-862.537326406	-394.19580254	9788636363.64	10
-871.749501054	-389.411772978	9954545454.55	10
-880.777287918	-384.619178505	10120454545.5	10
-889.627330421	-379.822873297	10286363636.4	10
-898.306179735	-375.027203924	10452272727.3	10
-906.820257566	-370.236044794	10618181818.2	10
-915.175828214	-365.452836621	10784090909.1	10
-923.378978715	-360.680623922	10950000000.0	10
-931.435600783	-355.922087791	11115909090.9	10
-939.351382961	-351.179581135	11281818181.8	10
-947.1318018	-346.455158638	11447727272.7	10
-954.782121021	-341.750606951	11613636363.6	10
-962.307389396	-337.067470747	11779545454.5	10
-969.712443487	-332.407077907	11945454545.5	10
-977.001910882	-327.770561801	12111363636.4	10
-984.180214539	-323.158882073	12277272727.3	10
-991.251579256	-318.57284309	12443181818.2	10
-998.220037229	-314.013111042	12609090909.1	10
-1005.08943537	-309.48022913	12775000000.0	10
-1011.86344225	-304.974631347	12940909090.9	10
-1018.54555812	-300.496653455	13106818181.8	10
-1025.1391174	-296.046546797	13272727272.7	10
-1031.64729926	-291.624486139	13438636363.6	10
-1038.07313557	-287.230578265	13604545454.5	10
-1044.41951477	-282.864872594	13770454545.5	10
-1050.68919234	-278.52736475	13936363636.4	10
-1056.88479542	-274.218005498	14102272727.3	10
-1063.00882946	-269.936705837	14268181818.2	10
-1069.06368535	-265.68334068	14434090909.1	10
-1075.05164414	-261.457755846	14600000000.0	10
-1080.97488352	-257.259769811	14765909090.9	10
-1086.83548291	-253.089178274	14931818181.8	10
-1092.63542838	-248.945757909	15097727272.7	10
-1098.37661772	-244.829267702	15263636363.6	10
-1104.06086503	-240.739453068	15429545454.5	10
-1109.68990496	-236.676047098	15595454545.5	10
-1115.26539685	-232.638772598	15761363636.4	10
-1120.78892873	-228.627344698	15927272727.3	10
-1126.26202076	-224.641471308	16093181818.2	10
-1131.68612897	-220.680855318	16259090909.1	10
-1137.0626484	-216.745195569	16425000000.0	10
190.3407417	-697.4118095	0.0	11
74.3341247194	-669.985306925	165909090.909	11
22.0952300737	-660.145477784	331818181.818	11
-18.3166011541	-653.726706936	497727272.727	11
-52.6480774908	-649.121834651	663636363.636	11
-83.1274317537	-645.69354114	829545454.545	11
-110.896883675	-643.106625275	995454545.455	11
-136.634094238	-641.156265946	1161363636.36	11
-160.779714075	-639.704751333	1327272727.27	11
-183.638966886	-638.653069705	1493181818.18	11
-205.433255716	-637.926399772	1659090909.09	11
-226.328912125	-637.465989146	1825000000.0	11
-246.454362156	-637.224286208	1990909090.91	11
-265.910945247	-637.161863668	2156818181.82	11
-284.780042663	-637.245389396	2322727272.73	11
-303.127945362	-637.446242058	2488636363.64	11
-321.009281999	-637.739539716	2654545454.55	11
-338.469497477	-638.103442041	2820454545.45	11
-355.546685829	-638.518639463	2986363636.36	11
-372.272978311	-638.967971278	3152272727.27	11
-388.675609049	-639.436137445	3318181818.18	11
-404.777750203	-639.909476712	3484090909.09	11
-420.599177665	-640.375793281	3650000000.0	11
-436.156806417	-640.824219682	3815909090.91	11
-451.465132291	-641.245104995	3981818181.82	11
-466.536597133	-641.629922333	4147727272.73	11
-481.381895409	-641.971190327	4313636363.64	11
-496.01023481	-642.262404255	4479545454.55	11
-510.429559327	-642.497973697	4645454545.45	11
-524.646741822	-642.673164889	4811363636.36	11
-538.667751602	-642.784045749	4977272727.27	11
-552.497798017	-642.827433222	5143181818.18	11
-566.141459124	-642.800840702	5309090909.09	11
-579.602790921	-642.702426713	5475000000.0	11
-592.885425145	-642.53094337	5640909090.91	11
-605.992650681	-642.285686171	5806818181.82	11
-618.927485945	-641.96644359	5972727272.73	11
-631.692740542	-641.573448009	6138636363.64	11
-644.291066153	-641.10732749	6304545454.55	11
-656.725000471	-640.569059215	6470454545.45	11
-668.997002896	-639.959924907	6636363636.36	11
-681.109483312	-639.281468135	6802272727.27	11
-693.064825224	-638.535454213	6968181818.18	11
-704.86540052	-637.723831585	7134090909.09	11
-716.513587957	-636.8486988	7300000000.0	11
-728.011780393	-635.912272138	7465909090.91	11
-739.36238755	-634.916854871	7631818181.82	11
-750.567843466	-633.864813167	7797727272.73	11
-761.630604583	-632.758551145	7963636363.64	11
-772.553149583	-631.600490659	8129545454.55	11
-783.337977987	-630.39305354	8295454545.45	11
-793.987605747	-629.138645236	8461363636.36	11
-804.504562364	-627.839642216	8627272727.27	11
-814.891385127	-626.498379852	8793181818.18	11
-825.150615467	-625.11714371	8959090909.09	11
-835.284792905	-623.698161391	9125000000.0	11
-845.296451101	-622.243596728	9290909090.91	11
-855.188112236	-620.755544919	9456818181.82	11
-864.962282932	-619.236029039	9622727272.73	11
-874.621449352	-617.68699768	9788636363.64	11
-884.168073727	-616.110323326	9954545454.55	11
-893.604591843	-614.507801431	10120454545.5	11
-902.933407045	-612.88115093	10286363636.4	11
-912.156888371	-611.232014421	10452272727.3	11
-921.277369509	-609.561958645	10618181818.2	11
-930.297144333	-607.872476955	10784090909.1	11
-939.218465843	-606.164990438	10950000000.0	11
-948.043545441	-604.440849221	11115909090.9	11
-956.774550191	-602.70133591	11281818181.8	11
-965.413602386	-600.947667186	11447727272.7	11
-973.962779196	-599.180995625	11613636363.6	11
-982.424111446	-597.402413304	11779545454.5	11
-990.799583574	-595.612953619	11945454545.5	11
-999.091133622	-593.813593364	12111363636.4	11
-1007.30065301	-592.005256202	12277272727.3	11
-1015.42998683	-590.188814522	12443181818.2	11
-1023.48093413	-588.365091572	12609090909.1	11
-1031.45524841	-586.534864487	12775000000.0	11
-1039.35463802	-584.698866123	12940909090.9	11
-1047.18076686	-582.857787121	13106818181.8	11
-1054.93525507	-581.012278564	13272727272.7	11
-1062.61967974	-579.162953682	13438636363.6	11
-1070.23557566	-577.310389761	13604545454.5	11
-1077.78443643	-575.455130436	13770454545.5	11
-1085.26771504	-573.597687074	13936363636.4	11
-1092.68682472	-571.738540386	14102272727.3	11
-1100.04313999	-569.878142222	14268181818.2	11
-1107.33799803	-568.016917987	14434090909.1	11
-1114.572699	-566.155267041	14600000000.0	11
-1121.74850706	-564.293564311	14765909090.9	11
-1128.86665154	-562.432161843	14931818181.8	11
-1135.92832807	-560.57139033	15097727272.7	11
-1142.93469905	-558.711559822	15263636363.6	11
-1149.8868947	-556.852960996	15429545454.5	11
-1156.78601415	-554.995866413	15595454545.5	11
-1163.63312642	-553.140531538	15761363636.4	11
-1170.42927098	-551.287195534	15927272727.3	11
-1177.17545868	-549.436082245	16093181818.2	11
-1183.87267288	-547.587401128	16259090909.1	11
-1190.52187006	-545.741348031	16425000000.0	11
190.0	-700.0	0.0	12
70.4525540322	-703.7060235	165909090.909	12
16.9957396352	-707.712911731	331818181.818	12
-24.1789617406	-711.808360061	497727272.727	12
-59.0244924672	-715.941796755	663636363.636	12
-89.8483195512	-720.084625508	829545454.545	12
-117.832674849	-724.217327657	995454545.455	12
-143.678499967	-728.325333555	1161363636.36	12
-167.841257892	-732.397211968	1327272727.27	12
-190.636222089	-736.423724901	1493181818.18	12
-212.29197963	-740.397274478	1659090909.09	12
-232.98024445	-744.311551255	1825000000.0	12
-252.833665807	-748.161295836	1990909090.91	12
-271.957062491	-751.942128551	2156818181.82	12
-290.434821407	-755.650422493	2322727272.73	12
-308.335956415	-759.283204923	2488636363.64	12
-325.717669882	-762.838078346	2654545454.55	12
-342.627926715	-766.313155274	2820454545.45	12
-359.107358333	-769.707003058	2986363636.36	12
-375.190694497	-773.018596212	3152272727.27	12
-390.907862341	-776.24727436	3318181818.18	12
-406.284841019	-779.392704639	3484090909.09	12
-421.344335261	-782.454847891	3650000000.0	12
-436.106312468	-785.433927474	3815909090.91	12
-450.588435057	-788.330401077	3981818181.82	12
-464.806414679	-791.144934572	4147727272.73	12
-478.774298206	-793.87837753	4313636363.64	12
-492.504707799	-796.531741103	4479545454.55	12
-506.0090391	-799.106177331	4645454545.45	12
-519.297627036	-801.602959848	4811363636.36	12
-532.379885476	-804.023466416	4977272727.27	12
-545.264425375	-806.369162587	5143181818.18	12
-557.959154821	-808.641586793	5309090909.09	12
-570.47136445	-810.842336809	5475000000.0	12
-582.807800134	-812.973057191	5640909090.91	12
-594.974725435	-815.035428105	5806818181.82	12
-606.977977091	-817.031155033	5972727272.73	12
-618.823008792	-818.961959671	6138636363.64	12
-630.514933972	-820.829571685	6304545454.55	12
-642.058558497	-822.6357214	6470454545.45	12
-653.458413071	-824.382133328	6636363636.36	12
-664.718777862	-826.070520404	6802272727.27	12
-675.843707161	-827.702578999	6968181818.18	12
-686.837048519	-829.279984697	7134090909.09	12
-697.702461585	-830.804388532	7300000000.0	12
-708.443432791	-832.277413767	7465909090.91	12
-719.063290024	-833.700653259	7631818181.82	12
-729.565214363	-835.075667325	7797727272.73	12
-739.952251435	-836.403981902	7963636363.64	12
-750.227320651	-837.687087139	8129545454.55	12
-760.393224098	-838.92643632	8295454545.45	12
-770.452654152	-840.123445071	8461363636.36	12
-780.408201331	-841.279490738	8627272727.27	12
-790.26235978	-842.395912196	8793181818.18	12
-800.017532324	-843.474009825	8959090909.09	12
-809.676036452	-844.515045443	9125000000.0	12
-819.240109254	-845.520242587	9290909090.91	12
-828.71191173	-846.490786877	9456818181.82	12
-838.093530851	-847.427826492	9622727272.73	12
-847.386985346	-848.332472752	9788636363.64	12
-856.594229429	-849.205800786	9954545454.55	12
-865.717153305	-850.048850272	10120454545.5	12
-874.75758789	-850.862626149	10286363636.4	12
-883.71730757	-851.648099419	10452272727.3	12
-892.598031563	-852.406208035	10618181818.2	12
-901.401426906	-853.137857779	10784090909.1	12
-910.129110594	-853.843923162	10950000000.0	12
-918.782651347	-854.525248337	11115909090.9	12
-927.363571708	-855.182647946	11281818181.8	12
-935.873349806	-855.816908026	11447727272.7	12
-944.313420935	-856.42878695	11613636363.6	12
-952.685179321	-857.019016315	11779545454.5	12
-960.98997962	-857.588301838	11945454545.5	12
-969.22913829	-858.137324238	12111363636.4	12
-977.403935004	-858.666740027	12277272727.3	12
-985.515613938	-859.17718236	12443181818.2	12
-993.565384991	-859.669261867	12609090909.1	12
-1001.55442517	-860.143567504	12775000000.0	12
-1009.48387955	-860.600667275	12940909090.9	12
-1017.35486225	-861.04110898	13106818181.8	12
-1025.16845739	-861.465420953	13272727272.7	12
-1032.92572026	-861.874112787	13438636363.6	12
-1040.62767904	-862.26767603	13604545454.5	12
-1048.2753346	-862.646584867	13770454545.5	12
-1055.86966166	-863.011296795	13936363636.4	12
-1063.41160959	-863.362253284	14102272727.3	12
-1070.90210356	-863.699880206	14268181818.2	12
-1078.34204541	-864.024588364	14434090909.1	12
-1085.73231386	-864.336774334	14600000000.0	12
-1093.07376544	-864.636820905	14765909090.9	12
-1100.36723518	-864.925097613	14931818181.8	12
-1107.61353755	-865.201961071	15097727272.7	12
-1114.81346687	-865.467755595	15263636363.6	12
-1121.9677979	-865.722813703	15429545454.5	12
-1129.07728643	-865.967456538	15595454545.5	12
-1136.14266993	-866.201994282	15761363636.4	12
-1143.1646682	-866.426726471	15927272727.3	12
-1150.14398372	-866.64194253	16093181818.2	12
-1157.08130226	-866.847922126	16259090909.1	12
-1163.9772933	-867.044935535	16425000000.0	12
190.3407417	-702.5881905	0.0	13
75.4455374326	-737.087928972	165909090.909	13
24.4157117613	-754.572020953	331818181.818	13
-14.7478015938	-768.823016219	497727272.727	13
-47.7941437502	-781.359802242	663636363.636	13
-76.9505773594	-792.770212567	829545454.545	13
-103.357661321	-803.355496801	995454545.455	13
-127.691363055	-813.294698777	1161363636.36	13
-150.390833396	-822.704737405	1327272727.27	13
-171.760084532	-831.667175154	1493181818.18	13
