x	y	h
-378.378378378	-81.0810810811	97.3203870129
-351.351351351	-81.0810810811	97.9874841792
-324.324324324	-81.0810810811	98.3189662916
-297.297297297	-81.0810810811	98.7132322464
-270.27027027	-81.0810810811	99.1671259503
-243.243243243	-81.0810810811	99.627648528
-216.216216216	-81.0810810811	100.041536564
-189.189189189	-81.0810810811	100.403123536
-162.162162162	-81.0810810811	100.721931875
-135.135135135	-81.0810810811	101.002429675
-108.108108108	-81.0810810811	101.244279222
-81.0810810811	-81.0810810811	101.445674306
-54.0540540541	-81.0810810811	101.604983466
-27.027027027	-81.0810810811	101.720941057
0.0	-81.0810810811	101.792423639
27.027027027	-81.0810810811	101.8183019
54.0540540541	-81.0810810811	101.797448253
81.0810810811	-81.0810810811	101.728841156
108.108108108	-81.0810810811	101.611684249
135.135135135	-81.0810810811	101.445496152
162.162162162	-81.0810810811	101.230171841
189.189189189	-81.0810810811	100.966030326
216.216216216	-81.0810810811	100.65385334
243.243243243	-81.0810810811	100.294909554
270.27027027	-81.0810810811	99.890958323
297.297297297	-81.0810810811	99.4442314275
324.324324324	-81.0810810811	98.9573946718
351.351351351	-81.0810810811	98.433492437
378.378378378	-81.0810810811	97.8758785786
405.405405405	-81.0810810811	97.2881374727
432.432432432	-81.0810810811	96.6739994314
459.459459459	-81.0810810811	96.0372548479
486.486486486	-81.0810810811	95.3816712144
513.513513514	-81.0810810811	94.7109166841
540.540540541	-81.0810810811	94.0284932187
567.567567568	-81.0810810811	93.3376816142
594.594594595	-81.0810810811	92.6414998348
621.621621622	-81.0810810811	91.9426751624
648.648648649	-81.0810810811	91.2436297461
675.675675676	-81.0810810811	90.5464783189
702.702702703	-81.0810810811	89.8530362235
729.72972973	-81.0810810811	89.1648355046
756.756756757	-81.0810810811	88.4831467129
783.783783784	-81.0810810811	87.8090041837
810.810810811	-81.0810810811	87.1432328457
837.837837838	-81.0810810811	86.4864750013
864.864864865	-81.0810810811	85.8392159423
891.891891892	-81.0810810811	85.2018076482
918.918918919	-81.0810810811	84.5744901483
945.945945946	-81.0810810811	83.9574103845
972.972972973	-81.0810810811	83.3506385915
1000.0	-81.0810810811	82.7541823373
-1000.0	-54.0540540541	70.1154689904
-972.972972973	-54.0540540541	70.4161511437
-945.945945946	-54.0540540541	70.7111756862
-918.918918919	-54.0540540541	70.9985880598
-891.891891892	-54.0540540541	71.2759206364
-864.864864865	-54.0540540541	71.5400402514
-837.837837838	-54.0540540541	71.7869525045
-810.810810811	-54.0540540541	72.0115613073
-783.783783784	-54.0540540541	72.2074009886
-756.756756757	-54.0540540541	72.3664068506
-729.72972973	-54.0540540541	72.4788972015
-702.702702703	-54.0540540541	72.5341338912
-675.675675676	-54.0540540541	72.5220551537
-648.648648649	-54.0540540541	72.436663551
-621.621621622	-54.0540540541	72.2802246232
-594.594594595	-54.0540540541	72.0646237757
-567.567567568	-54.0540540541	71.8055474747
-540.540540541	-54.0540540541	71.5126862706
-513.513513514	-54.0540540541	71.1910243204
-486.486486486	-54.0540540541	70.8631128065
-459.459459459	-54.0540540541	70.5765955209
-432.432432432	-54.0540540541	70.3498597327
-405.405405405	-54.0540540541	70.0911980158
-378.378378378	-54.0540540541	69.5449696214
-351.351351351	-54.0540540541	69.1262766198
-324.324324324	-54.0540540541	98.4990733849
-297.297297297	-54.0540540541	98.7477670562
-270.27027027	-54.0540540541	99.2040823698
-243.243243243	-54.0540540541	99.6942186616
-216.216216216	-54.0540540541	100.056036194
-189.189189189	-54.0540540541	100.347680967
-162.162162162	-54.0540540541	100.603170394
-135.135135135	-54.0540540541	100.827164158
-108.108108108	-54.0540540541	101.015299603
-81.0810810811	-54.0540540541	101.163678093
-54.0540540541	-54.0540540541	101.270613444
-27.027027027	-54.0540540541	101.335480017
0.0	-54.0540540541	101.357794431
27.027027027	-54.0540540541	101.336878773
54.0540540541	-54.0540540541	101.271905072
81.0810810811	-54.0540540541	101.16210804
108.108108108	-54.0540540541	101.006961476
135.135135135	-54.0540540541	100.806249979
162.162162162	-54.0540540541	100.560088295
189.189189189	-54.0540540541	100.268945547
216.216216216	-54.0540540541	99.9336816624
243.243243243	-54.0540540541	99.5555761919
270.27027027	-54.0540540541	99.1363359724
297.297297297	-54.0540540541	98.6780814457
324.324324324	-54.0540540541	98.1833161497
351.351351351	-54.0540540541	97.6548823611
378.378378378	-54.0540540541	97.095904376
405.405405405	-54.0540540541	96.5097213548
432.432432432	-54.0540540541	95.8998127818
459.459459459	-54.0540540541	95.2697202551
486.486486486	-54.0540540541	94.6229694666
513.513513514	-54.0540540541	93.9629961406
540.540540541	-54.0540540541	93.2930794633
567.567567568	-54.0540540541	92.616286079
594.594594595	-54.0540540541	91.9354269566
621.621621622	-54.0540540541	91.2530283867
648.648648649	-54.0540540541	90.5713171877
675.675675676	-54.0540540541	89.8922190581
702.702702703	-54.0540540541	89.2173680964
729.72972973	-54.0540540541	88.5481249303
756.756756757	-54.0540540541	87.8856007061
783.783783784	-54.0540540541	87.2306843347
810.810810811	-54.0540540541	86.5840707832
837.837837838	-54.0540540541	85.9462887135
864.864864865	-54.0540540541	85.3177263044
891.891891892	-54.0540540541	84.6986545674
918.918918919	-54.0540540541	84.0892478516
945.945945946	-54.0540540541	83.4896015055
972.972972973	-54.0540540541	82.899746848
1000.0	-54.0540540541	82.3196636992
-1000.0	-27.027027027	69.7250997658
-972.972972973	-27.027027027	70.0064669209
-945.945945946	-27.027027027	70.280783211
-918.918918919	-27.027027027	70.5460368105
-891.891891892	-27.027027027	70.7997536039
-864.864864865	-27.027027027	71.0388881031
-837.837837838	-27.027027027	71.2596992544
-810.810810811	-27.027027027	71.4576243168
-783.783783784	-27.027027027	71.6271845949
-756.756756757	-27.027027027	71.7619948496
-729.72972973	-27.027027027	71.855007498
-702.702702703	-27.027027027	71.8991862346
-675.675675676	-27.027027027	71.8887930267
-648.648648649	-27.027027027	71.8212113899
-621.621621622	-27.027027027	71.6985681249
-594.594594595	-27.027027027	71.5277441967
-567.567567568	-27.027027027	71.3180208476
-540.540540541	-27.027027027	71.0784107754
-513.513513514	-27.027027027	70.8187799207
-486.486486486	-27.027027027	70.5540125478
-459.459459459	-27.027027027	70.3000034097
-432.432432432	-27.027027027	70.0545179833
-405.405405405	-27.027027027	69.7828932154
-378.378378378	-27.027027027	69.4676832678
-351.351351351	-27.027027027	69.2181029404
-324.324324324	-27.027027027	69.1319775889
-297.297297297	-27.027027027	69.2030104771
-270.27027027	-27.027027027	99.2006364958
-243.243243243	-27.027027027	99.9164437147
-216.216216216	-27.027027027	100.130182195
-189.189189189	-27.027027027	100.324089206
-162.162162162	-27.027027027	100.514726941
-135.135135135	-27.027027027	100.688164459
-108.108108108	-27.027027027	100.826580258
-81.0810810811	-27.027027027	100.923357297
-54.0540540541	-27.027027027	100.978397189
-27.027027027	-27.027027027	100.99260542
0.0	-27.027027027	100.966443179
27.027027027	-27.027027027	100.899604031
54.0540540541	-27.027027027	100.791306826
81.0810810811	-27.027027027	100.640855951
108.108108108	-27.027027027	100.447936631
135.135135135	-27.027027027	100.212591135
162.162162162	-27.027027027	99.9351298393
189.189189189	-27.027027027	99.6161311531
216.216216216	-27.027027027	99.256502037
243.243243243	-27.027027027	98.8575255685
270.27027027	-27.027027027	98.4208706839
297.297297297	-27.027027027	97.9485774598
324.324324324	-27.027027027	97.4430317022
351.351351351	-27.027027027	96.9069306119
378.378378378	-27.027027027	96.3432366085
405.405405405	-27.027027027	95.7551188153
432.432432432	-27.027027027	95.145884749
459.459459459	-27.027027027	94.5189058645
486.486486486	-27.027027027	93.8775407136
513.513513514	-27.027027027	93.2250596855
540.540540541	-27.027027027	92.564575589
567.567567568	-27.027027027	91.8989842665
594.594594595	-27.027027027	91.2309187078
621.621621622	-27.027027027	90.5627188252
648.648648649	-27.027027027	89.8964174157
675.675675676	-27.027027027	89.2337411878
702.702702703	-27.027027027	88.5761243998
729.72972973	-27.027027027	87.9247318341
756.756756757	-27.027027027	87.2804876157
783.783783784	-27.027027027	86.6441066574
810.810810811	-27.027027027	86.0161261345
837.837837838	-27.027027027	85.3969351357
864.864864865	-27.027027027	84.7868013632
891.891891892	-27.027027027	84.1858943548
918.918918919	-27.027027027	83.5943051445
945.945945946	-27.027027027	83.0120625618
972.972972973	-27.027027027	82.4391465287
1000.0	-27.027027027	81.8754987794
-1000.0	0.0	69.3401553525
-972.972972973	0.0	69.6038359621
-945.945945946	0.0	69.8594410932
-918.918918919	0.0	70.1049921427
-891.891891892	0.0	70.3381179834
-864.864864865	0.0	70.5559869099
-837.837837838	0.0	70.7552424789
-810.810810811	0.0	70.931960866
-783.783783784	0.0	71.0816623907
-756.756756757	0.0	71.1994309797
-729.72972973	0.0	71.2802168333
-702.702702703	0.0	71.3193990889
-675.675675676	0.0	71.3136241262
-648.648648649	0.0	71.2617636322
-621.621621622	0.0	71.1655875169
-594.594594595	0.0	71.029662455
-567.567567568	0.0	70.8604318572
-540.540540541	0.0	70.6652868206
-513.513513514	0.0	70.4525170522
-486.486486486	0.0	70.2311869504
-459.459459459	0.0	70.0082042684
-432.432432432	0.0	69.7832475783
-405.405405405	0.0	69.5507074944
-378.378378378	0.0	69.3185562239
-351.351351351	0.0	69.1206783498
-324.324324324	0.0	68.9778855184
-297.297297297	0.0	68.840518413
-270.27027027	0.0	68.4841983401
-243.243243243	0.0	68.160862224
-216.216216216	0.0	100.210401295
-189.189189189	0.0	100.299768189
-162.162162162	0.0	100.442838986
-135.135135135	0.0	100.587068197
-108.108108108	0.0	100.680457397
-81.0810810811	0.0	100.724907375
-54.0540540541	0.0	100.72700282
-27.027027027	0.0	100.690028624
0.0	0.0	100.615758112
27.027027027	0.0	100.503889845
54.0540540541	0.0	100.353013557
81.0810810811	0.0	100.162210187
108.108108108	0.0	99.9314566941
135.135135135	0.0	99.6611686837
162.162162162	0.0	99.3518420529
189.189189189	0.0	99.0040889516
216.216216216	0.0	98.6188125376
243.243243243	0.0	98.1972932192
270.27027027	0.0	97.7411793018
297.297297297	0.0	97.2524558728
324.324324324	0.0	96.7334246385
351.351351351	0.0	96.1866838317
378.378378378	0.0	95.6150930097
405.405405405	0.0	95.0217202031
432.432432432	0.0	94.4097760358
459.459459459	0.0	93.7825393175
486.486486486	0.0	93.1432774449
513.513513514	0.0	92.495165609
540.540540541	0.0	91.8412102246
567.567567568	0.0	91.1841825903
594.594594595	0.0	90.5265680302
621.621621622	0.0	89.8705339233
648.648648649	0.0	89.217917594
675.675675676	0.0	88.570232563
702.702702703	0.0	87.9286896767
729.72972973	0.0	87.2942285115
756.756756757	0.0	86.6675542894
783.783783784	0.0	86.0491761444
810.810810811	0.0	85.4394436255
837.837837838	0.0	84.8385794661
864.864864865	0.0	84.2467076604
891.891891892	0.0	83.6638766503
918.918918919	0.0	83.0900779185
945.945945946	0.0	82.5252605505
972.972972973	0.0	81.9693424252
1000.0	0.0	81.4222186903
-1000.0	27.027027027	68.9616548001
-972.972972973	27.027027027	69.2092895169
-945.945945946	27.027027027	69.4481517647
-918.918918919	27.027027027	69.6763601804
-891.891891892	27.027027027	69.8917159703
-864.864864865	27.027027027	70.0916681408
-837.837837838	27.027027027	70.2732927502
-810.810810811	27.027027027	70.4333022479
-783.783783784	27.027027027	70.5681094744
-756.756756757	27.027027027	70.6739793024
-729.72972973	27.027027027	70.747303032
-702.702702703	27.027027027	70.7850142971
-675.675675676	27.027027027	70.7851150273
-648.648648649	27.027027027	70.747193824
-621.621621622	27.027027027	70.6727394588
-594.594594595	27.027027027	70.5650779654
-567.567567568	27.027027027	70.4289625138
-540.540540541	27.027027027	70.2700794295
-513.513513514	27.027027027	70.0946384768
-486.486486486	27.027027027	69.9087155544
-459.459459459	27.027027027	69.7169570866
-432.432432432	27.027027027	69.5216614273
-405.405405405	27.027027027	69.3248444493
-378.378378378	27.027027027	69.133114255
-351.351351351	27.027027027	68.9567264189
-324.324324324	27.027027027	68.7953515589
-297.297297297	27.027027027	68.6226931105
-270.27027027	27.027027027	68.4111098636
-243.243243243	27.027027027	68.229758129
-216.216216216	27.027027027	68.1515932605
-189.189189189	27.027027027	68.1581185423
-162.162162162	27.027027027	100.363498427
-135.135135135	27.027027027	100.548375913
-108.108108108	27.027027027	100.582016116
-81.0810810811	27.027027027	100.568454294
-54.0540540541	27.027027027	100.514595569
-27.027027027	27.027027027	100.424386717
0.0	27.027027027	100.302548583
27.027027027	27.027027027	100.147390438
54.0540540541	27.027027027	99.9548991166
81.0810810811	27.027027027	99.7236566919
108.108108108	27.027027027	99.4545874607
135.135135135	27.027027027	99.1488780778
162.162162162	27.027027027	98.8071101338
189.189189189	27.027027027	98.4297129366
216.216216216	27.027027027	98.0175045427
243.243243243	27.027027027	97.5717880472
270.27027027	27.027027027	97.0942271485
297.297297297	27.027027027	96.5867688607
324.324324324	27.027027027	96.0516479481
351.351351351	27.027027027	95.4913987415
378.378378378	27.027027027	94.9088317932
405.405405405	27.027027027	94.3069806709
432.432432432	27.027027027	93.6890339984
459.459459459	27.027027027	93.0582581858
486.486486486	27.027027027	92.4179112023
513.513513514	27.027027027	91.7711506553
540.540540541	27.027027027	91.1209438131
567.567567568	27.027027027	90.4699888752
594.594594595	27.027027027	89.8206556356
621.621621622	27.027027027	89.1749507863
648.648648649	27.027027027	88.5345093234
675.675675676	27.027027027	87.9006096574
702.702702703	27.027027027	87.274207003
729.72972973	27.027027027	86.6559781115
756.756756757	27.027027027	86.0463705144
783.783783784	27.027027027	85.4456507413
810.810810811	27.027027027	84.8539477946
837.837837838	27.027027027	84.271289951
864.864864865	27.027027027	83.6976343668
891.891891892	27.027027027	83.1328898935
918.918918919	27.027027027	82.576934015
945.945945946	27.027027027	82.0296249923
972.972972973	27.027027027	81.4908102857
1000.0	27.027027027	80.9603321932
-1000.0	54.0540540541	68.5903468005
-972.972972973	54.0540540541	68.8235326403
-945.945945946	54.0540540541	69.0475270275
-918.918918919	54.0540540541	69.2605858924
-891.891891892	54.0540540541	69.4607190732
-864.864864865	54.0540540541	69.6456796516
-837.837837838	54.0540540541	69.8129709255
-810.810810811	54.0540540541	69.9598832562
-783.783783784	54.0540540541	70.0835767018
-756.756756757	54.0540540541	70.1812267952
-729.72972973	54.0540540541	70.250246016
-702.702702703	54.0540540541	70.2885771189
-675.675675676	54.0540540541	70.2950234067
-648.648648649	54.0540540541	70.2695422906
-621.621621622	54.0540540541	70.213406527
-594.594594595	54.0540540541	70.1291656613
-567.567567568	54.0540540541	70.0204218119
-540.540540541	54.0540540541	69.891502276
-513.513513514	54.0540540541	69.747075616
-486.486486486	54.0540540541	69.5916668121
-459.459459459	54.0540540541	69.429135038
-432.432432432	54.0540540541	69.2625712115
-405.405405405	54.0540540541	69.0950956004
-378.378378378	54.0540540541	68.9307202349
-351.351351351	54.0540540541	68.7728328517
-324.324324324	54.0540540541	68.619981039
-297.297297297	54.0540540541	68.4653166516
-270.27027027	54.0540540541	68.3093605071
-243.243243243	54.0540540541	68.1737496437
-216.216216216	54.0540540541	68.0772892343
-189.189189189	54.0540540541	68.0043507399
-162.162162162	54.0540540541	67.850868033
-135.135135135	54.0540540541	67.67037439
-108.108108108	54.0540540541	100.523902444
-81.0810810811	54.0540540541	100.453200099
-54.0540540541	54.0540540541	100.339066589
-27.027027027	54.0540540541	100.188751001
0.0	54.0540540541	100.02245015
27.027027027	54.0540540541	99.8289118726
54.0540540541	54.0540540541	99.5960461491
81.0810810811	54.0540540541	99.3229963668
108.108108108	54.0540540541	99.0142904753
135.135135135	54.0540540541	98.6727007319
162.162162162	54.0540540541	98.298165082
189.189189189	54.0540540541	97.8903108882
216.216216216	54.0540540541	97.4498381394
243.243243243	54.0540540541	96.9782479862
270.27027027	54.0540540541	96.4772966368
297.297297297	54.0540540541	95.9488717537
324.324324324	54.0540540541	95.3951224187
351.351351351	54.0540540541	94.8185447465
378.378378378	54.0540540541	94.2219565157
405.405405405	54.0540540541	93.6084254294
432.432432432	54.0540540541	92.9811951757
459.459459459	54.0540540541	92.3436065232
486.486486486	54.0540540541	91.6990013066
513.513513514	54.0540540541	91.0506111613
540.540540541	54.0540540541	90.4014443434
567.567567568	54.0540540541	89.7541861902
594.594594595	54.0540540541	89.1111259112
621.621621622	54.0540540541	88.4741176823
648.648648649	54.0540540541	87.8445781131
675.675675676	54.0540540541	87.2235159111
702.702702703	54.0540540541	86.6115847558
729.72972973	54.0540540541	86.0091483933
756.756756757	54.0540540541	85.4163478321
783.783783784	54.0540540541	84.8331632122
810.810810811	54.0540540541	84.2594661158
837.837837838	54.0540540541	83.6950608398
864.864864865	54.0540540541	83.1397150466
891.891891892	54.0540540541	82.593181249
918.918918919	54.0540540541	82.0552109676
945.945945946	54.0540540541	81.525563376
972.972972973	54.0540540541	81.0040100061
1000.0	54.0540540541	80.4903367784
-1000.0	81.0810810811	68.226741552
-972.972972973	81.0810810811	68.4469926392
-945.945945946	81.0810810811	68.6578601099
-918.918918919	81.0810810811	68.8577579082
-891.891891892	81.0810810811	69.0449165552
-864.864864865	81.0810810811	69.2173882698
-837.837837838	81.0810810811	69.3730694479
-810.810810811	81.0810810811	69.5097487848
-783.783783784	81.0810810811	69.6251901986
-756.756756757	81.0810810811	69.7172582257
-729.72972973	81.0810810811	69.7840876928
-702.702702703	81.0810810811	69.8242875378
-675.675675676	81.0810810811	69.8371514203
-648.648648649	81.0810810811	69.8228311624
-621.621621622	81.0810810811	69.7824244971
-594.594594595	81.0810810811	69.7179460676
-567.567567568	81.0810810811	69.6321851838
-540.540540541	81.0810810811	69.5284807134
-513.513513514	81.0810810811	69.4104429187
-486.486486486	81.0810810811	69.2816506166
-459.459459459	81.0810810811	69.1454047656
-432.432432432	81.0810810811	69.0046855831
-405.405405405	81.0810810811	68.8623299377
-378.378378378	81.0810810811	68.7210318577
-351.351351351	81.0810810811	68.5826433973
-324.324324324	81.0810810811	68.4473065154
-297.297297297	81.0810810811	68.3145257524
-270.27027027	81.0810810811	68.1870309587
-243.243243243	81.0810810811	68.0718636227
-216.216216216	81.0810810811	67.9721474776
-189.189189189	81.0810810811	67.8766233574
-162.162162162	81.0810810811	67.7645334027
-135.135135135	81.0810810811	67.6533194119
-108.108108108	81.0810810811	67.5664392059
-81.0810810811	81.0810810811	100.387518854
-54.0540540541	81.0810810811	100.206066798
-27.027027027	81.0810810811	99.9601671973
0.0	81.0810810811	99.7710765337
27.027027027	81.0810810811	99.5520441811
54.0540540541	81.0810810811	99.278388579
81.0810810811	81.0810810811	98.9575239086
108.108108108	81.0810810811	98.6063794367
135.135135135	81.0810810811	98.2295562354
162.162162162	81.0810810811	97.8228460534
189.189189189	81.0810810811	97.383737964
216.216216216	81.0810810811	96.9133904085
243.243243243	81.0810810811	96.4141595262
270.27027027	81.0810810811	95.8879615653
297.297297297	81.0810810811	95.3364360167
324.324324324	81.0810810811	94.7615551318
351.351351351	81.0810810811	94.1658178845
378.378378378	81.0810810811	93.5521285421
405.405405405	81.0810810811	92.9236609334
432.432432432	81.0810810811	92.283790045
459.459459459	81.0810810811	91.6360275354
486.486486486	81.0810810811	90.9839129034
513.513513514	81.0810810811	90.3308677079
540.540540541	81.0810810811	89.6800428848
567.567567568	81.0810810811	89.0341854859
594.594594595	81.0810810811	88.3955434031
621.621621622	81.0810810811	87.7658200938
648.648648649	81.0810810811	87.1461825324
675.675675676	81.0810810811	86.537314934
702.702702703	81.0810810811	85.9395026115
729.72972973	81.0810810811	85.3527278609
756.756756757	81.0810810811	84.7767626096
783.783783784	81.0810810811	84.2112480779
810.810810811	81.0810810811	83.6557572501
837.837837838	81.0810810811	83.1098400538
864.864864865	81.0810810811	82.5730534923
891.891891892	81.0810810811	82.0449798891
918.918918919	81.0810810811	81.5252364224
945.945945946	81.0810810811	81.013478683
972.972972973	81.0810810811	80.5094004032
1000.0	81.0810810811	80.0127309299
-1000.0	108.108108108	67.8711465516
-972.972972973	108.108108108	68.0798694867
-945.945945946	108.108108108	68.2791953371
-918.918918919	108.108108108	68.4677025436
-891.891891892	108.108108108	68.6438382765
-864.864864865	108.108108108	68.8059328153
-837.837837838	108.108108108	68.9522291194
-810.810810811	108.108108108	69.080932695
-783.783783784	108.108108108	69.1902864049
-756.756756757	108.108108108	69.2786726045
-729.72972973	108.108108108	69.3447401021
-702.702702703	108.108108108	69.38754575
-675.675675676	108.108108108	69.4066913464
-648.648648649	108.108108108	69.4024295911
-621.621621622	108.108108108	69.3757129857
-594.594594595	108.108108108	69.3281696219
-567.567567568	108.108108108	69.2620063911
-540.540540541	108.108108108	69.1798546478
-513.513513514	108.108108108	69.0845811011
-486.486486486	108.108108108	68.979094908
-459.459459459	108.108108108	68.8661963666
-432.432432432	108.108108108	68.7485073161
-405.405405405	108.108108108	68.6284525771
-378.378378378	108.108108108	68.5081639835
-351.351351351	108.108108108	68.3892497827
-324.324324324	108.108108108	68.2727274997
-297.297297297	108.108108108	68.1596157778
-270.27027027	108.108108108	68.0518673481
-243.243243243	108.108108108	67.9518988898
-216.216216216	108.108108108	67.8598390751
-189.189189189	108.108108108	67.7716446634
-162.162162162	108.108108108	67.6836350666
-135.135135135	108.108108108	67.6005768263
-108.108108108	108.108108108	67.5285231446
-81.0810810811	108.108108108	67.4676371272
-54.0540540541	108.108108108	67.4913237802
-27.027027027	108.108108108	99.6951326357
0.0	108.108108108	99.5593343264
27.027027027	108.108108108	99.3350445908
54.0540540541	108.108108108	99.010031677
81.0810810811	108.108108108	98.6190747373
108.108108108	108.108108108	98.222744313
135.135135135	108.108108108	97.8169909231
162.162162162	108.108108108	97.3807238542
189.189189189	108.108108108	96.9086281454
216.216216216	108.108108108	96.4057656858
243.243243243	108.108108108	95.8770602897
270.27027027	108.108108108	95.3241015997
297.297297297	108.108108108	94.7475271682
324.324324324	108.108108108	94.1489851094
351.351351351	108.108108108	93.5311599119
378.378378378	108.108108108	92.8971868205
405.405405405	108.108108108	92.2503982352
432.432432432	108.108108108	91.5943562755
459.459459459	108.108108108	90.9328549462
486.486486486	108.108108108	90.2697829504
513.513513514	108.108108108	89.608908824
540.540540541	108.108108108	88.9536624659
567.567567568	108.108108108	88.3069500185
594.594594595	108.108108108	87.6710239483
621.621621622	108.108108108	87.0474277198
648.648648649	108.108108108	86.4370221642
675.675675676	108.108108108	85.8400799703
702.702702703	108.108108108	85.2564195835
729.72972973	108.108108108	84.6855475838
756.756756757	108.108108108	84.1267865021
783.783783784	108.108108108	83.5793762046
810.810810811	108.108108108	83.0425463127
837.837837838	108.108108108	82.5155628057
864.864864865	108.108108108	81.9977543235
891.891891892	108.108108108	81.488523927
918.918918919	108.108108108	80.9873512508
945.945945946	108.108108108	80.4937888347
972.972972973	108.108108108	80.0074553174
1000.0	108.108108108	79.5280272792
-1000.0	135.135135135	67.5237025151
-972.972972973	135.135135135	67.7221835239
-945.945945946	135.135135135	67.9113901539
-918.918918919	135.135135135	68.0900621818
-891.891891892	135.135135135	68.2568498217
-864.864864865	135.135135135	68.4103327197
-837.837837838	135.135135135	68.5490513554
-810.810810811	135.135135135	68.6715537089
-783.783783784	135.135135135	68.776459121
-756.756756757	135.135135135	68.8625391575
-729.72972973	135.135135135	68.9288117476
-702.702702703	135.135135135	68.9746401723
-675.675675676	135.135135135	68.9998237516
-648.648648649	135.135135135	69.0046642677
-621.621621622	135.135135135	68.9899933664
-594.594594595	135.135135135	68.9571521541
-567.567567568	135.135135135	68.9079232456
-540.540540541	135.135135135	68.8444243868
-513.513513514	135.135135135	68.7689795345
-486.486486486	135.135135135	68.6839883858
-459.459459459	135.135135135	68.5918169456
-432.432432432	135.135135135	68.4947211644
-405.405405405	135.135135135	68.3947890546
-378.378378378	135.135135135	68.2938711393
-351.351351351	135.135135135	68.1935145963
-324.324324324	135.135135135	68.095004705
-297.297297297	135.135135135	67.9995816631
-270.27027027	135.135135135	67.908604759
-243.243243243	135.135135135	67.823207103
-216.216216216	135.135135135	67.7435168289
-189.189189189	135.135135135	67.6686133291
-162.162162162	135.135135135	67.5982635956
-135.135135135	135.135135135	67.53470932
-108.108108108	135.135135135	67.481888606
-81.0810810811	135.135135135	67.4467595881
-54.0540540541	135.135135135	67.4416953018
-27.027027027	135.135135135	67.4264923183
0.0	135.135135135	67.3313881966
27.027027027	135.135135135	99.2282461188
54.0540540541	135.135135135	98.8198824119
81.0810810811	135.135135135	98.2664684922
108.108108108	135.135135135	97.8485072852
135.135135135	135.135135135	97.4384828075
162.162162162	135.135135135	96.976314815
189.189189189	135.135135135	96.4640389023
216.216216216	135.135135135	95.9233325253
243.243243243	135.135135135	95.3641777848
270.27027027	135.135135135	94.784166654
297.297297297	135.135135135	94.1808444979
324.324324324	135.135135135	93.5558319761
351.351351351	135.135135135	92.912747772
378.378378378	135.135135135	92.255175028
405.405405405	135.135135135	91.5865058452
432.432432432	135.135135135	90.910473074
459.459459459	135.135135135	90.2313060144
486.486486486	135.135135135	89.5534706813
513.513513514	135.135135135	88.8813061084
540.540540541	135.135135135	88.2187095655
567.567567568	135.135135135	87.5688798859
594.594594595	135.135135135	86.9341309137
621.621621622	135.135135135	86.315817287
648.648648649	135.135135135	85.7143939974
675.675675676	135.135135135	85.1295828569
702.702702703	135.135135135	84.5605891491
729.72972973	135.135135135	84.0063140122
756.756756757	135.135135135	83.4655288897
783.783783784	135.135135135	82.9370004923
810.810810811	135.135135135	82.4195694561
837.837837838	135.135135135	81.9121924956
864.864864865	135.135135135	81.4139589586
891.891891892	135.135135135	80.9240911193
918.918918919	135.135135135	80.4419351794
945.945945946	135.135135135	79.966947725
972.972972973	135.135135135	79.4986806395
1000.0	135.135135135	79.0367662329
-1000.0	162.162162162	67.1844169282
-972.972972973	162.162162162	67.3738178166
-945.945945946	162.162162162	67.5541672763
-918.918918919	162.162162162	67.7243573011
-891.891891892	162.162162162	67.8832226639
-864.864864865	162.162162162	68.0295614726
-837.837837838	162.162162162	68.1621654164
-810.810810811	162.162162162	68.2798610986
-783.783783784	162.162162162	68.3815628879
-756.756756757	162.162162162	68.4663360255
-729.72972973	162.162162162	68.5334663274
-702.702702703	162.162162162	68.5825300381
-675.675675676	162.162162162	68.6134549698
-648.648648649	162.162162162	68.6265630247
-621.621621622	162.162162162	68.6225854524
-594.594594595	162.162162162	68.6026459229
-567.567567568	162.162162162	68.5682118372
-540.540540541	162.162162162	68.5210197959
-513.513513514	162.162162162	68.4629855751
-486.486486486	162.162162162	68.3961114757
-459.459459459	162.162162162	68.3224030517
-432.432432432	162.162162162	68.2438012272
-405.405405405	162.162162162	68.1621271227
-378.378378378	162.162162162	68.0790362346
-351.351351351	162.162162162	67.9959944692
-324.324324324	162.162162162	67.9143018014
-297.297297297	162.162162162	67.8351537027
-270.27027027	162.162162162	67.7596473335
-243.243243243	162.162162162	67.6886386949
-216.216216216	162.162162162	67.6225717075
-189.189189189	162.162162162	67.5616408547
-162.162162162	162.162162162	67.5064167406
-135.135135135	162.162162162	67.4583598267
-108.108108108	162.162162162	67.4196502451
-81.0810810811	162.162162162	67.3923013109
-54.0540540541	162.162162162	67.3735001209
-27.027027027	162.162162162	67.3463696329
0.0	162.162162162	67.2904340165
27.027027027	162.162162162	67.2012046119
54.0540540541	162.162162162	67.1601681034
81.0810810811	162.162162162	97.7396204086
108.108108108	162.162162162	97.4887814627
135.135135135	162.162162162	97.1213316485
162.162162162	162.162162162	96.6256664053
189.189189189	162.162162162	96.0445918455
216.216216216	162.162162162	95.4571140793
243.243243243	162.162162162	94.8725889991
270.27027027	162.162162162	94.2684671607
297.297297297	162.162162162	93.6362272153
324.324324324	162.162162162	92.9807495465
351.351351351	162.162162162	92.308850461
378.378378378	162.162162162	91.6244065081
405.405405405	162.162162162	90.9301454348
432.432432432	162.162162162	90.2298378444
459.459459459	162.162162162	89.5284746326
486.486486486	162.162162162	88.8314849812
